x_EA,Cl_Paper,Cl_Organic,Cl_PVC,Cl_Plastic,Cl_A,Cl_B,Cl_C,Cl_D
0.38701935096754836,0.0,0.0,0.14280412322904226,0.017857864973877983,0.005613091053682522,0.0,0.008928932486938991,0.008928932486938991
0.38705685284264213,0.0,0.0,0.14329840826210807,0.017919676041930552,0.0056325195325971035,0.0,0.008959838020965276,0.008959838020965276
0.3870943547177359,0.0,0.0,0.14379390720837146,0.01798163891160819,0.005651995725857429,0.0,0.008990819455804095,0.008990819455804095
0.38713185659282967,0.0,0.0,0.14429062086722808,0.01804375368287649,0.005671519664884723,0.0,0.009021876841438245,0.009021876841438245
0.3871693584679234,0.0,0.0,0.14478855002868504,0.018106020454527007,0.005691091380731183,0.0,0.009053010227263503,0.009053010227263503
0.38720686034301716,0.0,0.0,0.14528769547332532,0.018168439324172777,0.005710710904078579,0.0,0.009084219662086388,0.009084219662086388
0.3872443622181109,0.0,0.0,0.14578805797226227,0.018231010388242663,0.005730378265236469,0.0,0.009115505194121331,0.009115505194121331
0.38728186409320464,0.0,0.0,0.14628963828710465,0.018293733741976955,0.0057500934941408155,0.0,0.009146866870988478,0.009146866870988478
0.3873193659682984,0.0,0.0,0.14679243716991494,0.018356609479422165,0.005769856620352356,0.0,0.009178304739711082,0.009178304739711082
0.3873568678433922,0.0,0.0,0.147296455363174,0.01841963769342662,0.005789667673055212,0.0,0.00920981884671331,0.00920981884671331
0.38739436971848595,0.0,0.0,0.14780169359973633,0.01848281847563484,0.005809526681055125,0.0,0.00924140923781742,0.00924140923781742
0.38743187159357967,0.0,0.0,0.14830815260279437,0.01854615191648311,0.005829433672778064,0.0,0.009273075958241554,0.009273075958241554
0.38746937346867344,0.0,0.0,0.1488158330858379,0.018609638105194365,0.005849388676268617,0.0,0.009304819052597182,0.009304819052597182
0.3875068753437672,0.0,0.0,0.14932473575261848,0.018673277129773774,0.005869391719188603,0.0,0.009336638564886887,0.009336638564886887
0.3875443772188609,0.0,0.0,0.14983486129710505,0.01873706907700317,0.0058894428288153175,0.0,0.009368534538501585,0.009368534538501585
0.3875818790939547,0.0,0.0,0.15034621040344842,0.018801014032436614,0.00590954203204015,0.0,0.009400507016218307,0.009400507016218307
0.38761938096904847,0.0,0.0,0.15085878374594197,0.018865112080395482,0.005929689355367028,0.0,0.009432556040197741,0.009432556040197741
0.38765688284414224,0.0,0.0,0.1513725819889814,0.01892936330396343,0.005949884824910836,0.0,0.009464681651981714,0.009464681651981714
0.38769438471923595,0.0,0.0,0.15188760578703017,0.01899376778498207,0.005970128466396065,0.0,0.009496883892491035,0.009496883892491035
